edge_id,start_coord,end_coord,osm_osmid,osm_highway,osm_name,osm_oneway,osm_reversed,osm_length,osm_geometry,inferred_length,inferred_length_source,inferred_width,inferred_width_source,inferred_curb_norm,inferred_curb_source,inferred_crossing,inferred_crossing_source,inferred_path_type,inferred_path_type_source,osm_maxspeed,osm_bridge,osm_lanes,osm_tunnel,osm_est_width,osm_width,osm_service,osm_access,osm_ref
819,"(0.5155892910354669, 0.48839011913761476)","(0.6113978329829722, 0.25393703600788425)","[7370992, 7370989, 627617184]",primary,"['Weesperstraat', 'Jonas Daniël Meijerplein']",False,False,253.4404677139806,"LINESTRING (629739.5366266008 5803394.415524157, 629701.9924118734 5803482.058924959, 629694.4884123321 5803501.582102948, 629691.0039912992 5803511.272839077, 629654.8650126728 5803609.515103427, 629650.2749521376 5803618.253032538, 629645.9248636297 5803625.639529547, 629643.7728097534 5803628.977252388)",253.4404677139806,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),50,movable,"['3', '2']",,,,,,
169,"(0.6113978329829722, 0.25393703600788425)","(0.6226391132451204, 0.24896017752874716)","[1398298500, 1398298501]",footway,,False,False,17.577679474075175,"LINESTRING (629739.5366266008 5803394.415524157, 629744.863916912 5803397.271394037, 629747.0607103242 5803397.930249008, 629750.772659237 5803389.436359411)",17.577679474075175,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
190,"(0.6226391132451204, 0.24896017752874716)","(0.7804438986483109, 0.3018288428580376)",7370768,residential,Nieuwe Keizersgracht,False,True,165.8961209831138,,165.8961209831138,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
990,"(0.08446744176975297, 0.22241923560581778)","(0.09426173406459759, 0.22580183050946653)","[642157381, 7371533]",residential,Herengracht,False,False,10.331392624508887,"LINESTRING (629222.6419358423 5803366.267280859, 629216.9639055494 5803364.304241845, 629214.0050176852 5803363.347402135, 629212.8522156941 5803362.883118467)",10.331392624508887,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
1040,"(0.0813137524926511, 0.328481131706692)","(0.09426173406459759, 0.22580183050946653)",612073330,footway,,False,False,110.42027459344551,"LINESTRING (629222.6419358423 5803366.267280859, 629199.7321377987 5803456.568524617, 629202.0994443859 5803461.115660561, 629204.6150683389 5803464.164262599, 629209.6785191967 5803466.177940325, 629209.7340462281 5803467.4369843975, 629209.6999986143 5803468.994163444)",110.42027459344551,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
1114,"(0.9677086213310605, 0.21094586686292563)","(0.988128819271121, 0.26947439027198916)","[1267679444, 1267679445, 1267679446]",footway,,False,True,64.30046125257289,"LINESTRING (630116.091748287 5803409.960078401, 630101.2472758542 5803383.892859665, 630095.9859016542 5803373.648568771, 630093.5137805585 5803365.102830419, 630093.6251761562 5803359.596833994, 630095.6810828518 5803351.404432988)",64.30046125257289,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,yes,,,,,,,
201,"(0.8722711869191987, 0.32878955637338264)","(0.9122547210464093, 0.3073293185962422)",7370801,residential,Plantage Muidergracht,False,False,45.25774695497731,,45.25774695497731,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
887,"(0.9122547210464093, 0.3073293185962422)","(0.940364401701279, 0.36994281278653474)",297891383,service,Montefiorepark,False,False,77.51323673970278,"LINESTRING (630040.253069416 5803447.832548625, 630057.7414096912 5803480.847237262, 630067.956996635 5803486.136319711, 630071.3706744701 5803493.3380309455, 630070.651513414 5803496.835852277, 630066.17065214 5803499.343976808, 630064.980728651 5803503.641793511, 630068.3496279812 5803510.475057786)",77.51323673970278,OSM:length,1.0,Default:highway=service (fallback width),-0.04,Default:highway=service (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=service (walk_lane fallback),,,,,,,alley,,
181,"(0.3733550053484181, 0.28277303396680614)","(0.391620792202975, 0.2292127820998779)",7370496,residential,Amstel,False,True,56.5681082437035,,56.5681082437035,OSM:length,3.25,OSM:width=3.25,-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,3.25,,,
185,"(0.3733550053484181, 0.28277303396680614)","(0.5126174790204815, 0.32959505216783824)","[7370602, 23289012]",residential,Nieuwe Herengracht,False,False,146.4561176009462,"LINESTRING (629501.6049215143 5803423.264884661, 629509.7569641065 5803425.961073234, 629640.8023850322 5803470.108600094)",146.4561176009462,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
